campaignid,sample,family,genus,species,count,stage,scientific,caab_code
2020-10_south-west_stereo-BRUVs,FH20,Oplegnathidae,Oplegnathus,woodwardi,1,AD,Oplegnathidae Oplegnathus woodwardi,37369002
2020-10_south-west_stereo-BRUVs,FH21,Heterodontidae,Heterodontus,portusjacksoni,3,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Achoerodus,gouldii,1,AD,Labridae Achoerodus gouldii,37384002
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Coris,auricularis,43,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Ophthalmolepis,lineolatus,5,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Pseudolabrus,biserialis,10,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH21,Monacanthidae,Acanthaluteres,vittiger,1,AD,Monacanthidae Acanthaluteres vittiger,37465002
2020-10_south-west_stereo-BRUVs,FH21,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH21,Monacanthidae,Scobinichthys,granulatus,1,AD,Monacanthidae Scobinichthys granulatus,37465007
2020-10_south-west_stereo-BRUVs,FH21,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH21,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2020-10_south-west_stereo-BRUVs,FH21,Pomacentridae,Chromis,klunzingeri,16,AD,Pomacentridae Chromis klunzingeri,37372044
2020-10_south-west_stereo-BRUVs,FH21,Microcanthidae,Neatypus,obliquus,7,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH21,Microcanthidae,Tilodon,sexfasciatus,2,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-10_south-west_stereo-BRUVs,FH21,Serranidae,Caesioperca,spp,11,AD,Serranidae Caesioperca spp,37311919
2020-10_south-west_stereo-BRUVs,FH21,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-10_south-west_stereo-BRUVs,FH23,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2020-10_south-west_stereo-BRUVs,FH23,Chaetodontidae,Chelmonops,curiosus,2,AD,Chaetodontidae Chelmonops curiosus,37365066
2020-10_south-west_stereo-BRUVs,FH23,Glaucosomatidae,Glaucosoma,hebraicum,1,AD,Glaucosomatidae Glaucosoma hebraicum,37320004
2020-10_south-west_stereo-BRUVs,FH23,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Austrolabrus,maculatus,2,AD,Labridae Austrolabrus maculatus,37384025
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Coris,auricularis,11,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Ophthalmolepis,lineolatus,10,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Pseudolabrus,biserialis,5,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH23,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH23,Monacanthidae,Meuschenia,scabra,1,AD,Monacanthidae Meuschenia scabra,37465005
2020-10_south-west_stereo-BRUVs,FH23,Monacanthidae,Scobinichthys,granulatus,1,AD,Monacanthidae Scobinichthys granulatus,37465007
2020-10_south-west_stereo-BRUVs,FH23,Mullidae,Parupeneus,chrysopleuron,1,AD,Mullidae Parupeneus chrysopleuron,37355016
2020-10_south-west_stereo-BRUVs,FH23,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH23,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2020-10_south-west_stereo-BRUVs,FH23,Labridae,Siphonognathus,spp,1,AD,Labridae Siphonognathus spp,37385905
2020-10_south-west_stereo-BRUVs,FH23,Microcanthidae,Neatypus,obliquus,4,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH23,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-10_south-west_stereo-BRUVs,FH24,Gerreidae,Parequula,melbournensis,1,AD,Gerreidae Parequula melbournensis,37349001
2020-10_south-west_stereo-BRUVs,FH24,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH24,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2020-10_south-west_stereo-BRUVs,FH24,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-10_south-west_stereo-BRUVs,FH25,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-10_south-west_stereo-BRUVs,FH25,Heterodontidae,Heterodontus,portusjacksoni,2,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-10_south-west_stereo-BRUVs,FH25,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-10_south-west_stereo-BRUVs,FH25,Labridae,Coris,auricularis,3,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH25,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH25,Labridae,Ophthalmolepis,lineolatus,3,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH25,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH25,Labridae,Pseudolabrus,biserialis,3,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH25,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH25,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH25,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2020-10_south-west_stereo-BRUVs,FH25,Neosebastidae,Neosebastes,bougainvillii,1,AD,Neosebastidae Neosebastes bougainvillii,37287004
2020-10_south-west_stereo-BRUVs,FH25,Microcanthidae,Neatypus,obliquus,11,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH25,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-10_south-west_stereo-BRUVs,FH25,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-10_south-west_stereo-BRUVs,FH26,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2020-10_south-west_stereo-BRUVs,FH26,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-10_south-west_stereo-BRUVs,FH26,Labridae,Coris,auricularis,9,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH26,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH26,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2020-10_south-west_stereo-BRUVs,FH26,Labridae,Ophthalmolepis,lineolatus,6,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH26,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH26,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH26,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH26,Monacanthidae,Scobinichthys,granulatus,1,AD,Monacanthidae Scobinichthys granulatus,37465007
2020-10_south-west_stereo-BRUVs,FH26,Muraenidae,Gymnothorax,prasinus,1,AD,Muraenidae Gymnothorax prasinus,37060006
2020-10_south-west_stereo-BRUVs,FH26,Neosebastidae,Neosebastes,bougainvillii,1,AD,Neosebastidae Neosebastes bougainvillii,37287004
2020-10_south-west_stereo-BRUVs,FH26,Pomacentridae,Chromis,klunzingeri,12,AD,Pomacentridae Chromis klunzingeri,37372044
2020-10_south-west_stereo-BRUVs,FH26,Pomacentridae,Chromis,westaustralis,2,AD,Pomacentridae Chromis westaustralis,37372055
2020-10_south-west_stereo-BRUVs,FH26,Microcanthidae,Neatypus,obliquus,12,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH26,Serranidae,Caesioperca,spp,18,AD,Serranidae Caesioperca spp,37311919
2020-10_south-west_stereo-BRUVs,FH27,Gerreidae,Parequula,melbournensis,2,AD,Gerreidae Parequula melbournensis,37349001
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Choerodon,rubescens,1,AD,Labridae Choerodon rubescens,37384039
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Coris,auricularis,2,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Ophthalmolepis,lineolatus,6,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Pseudolabrus,biserialis,4,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH27,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH27,Monacanthidae,Scobinichthys,granulatus,1,AD,Monacanthidae Scobinichthys granulatus,37465007
2020-10_south-west_stereo-BRUVs,FH27,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH27,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2020-10_south-west_stereo-BRUVs,FH27,Pomacentridae,Chromis,klunzingeri,10,AD,Pomacentridae Chromis klunzingeri,37372044
2020-10_south-west_stereo-BRUVs,FH27,Microcanthidae,Neatypus,obliquus,5,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH27,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-10_south-west_stereo-BRUVs,FH27,Serranidae,Caesioperca,spp,10,AD,Serranidae Caesioperca spp,37311919
2020-10_south-west_stereo-BRUVs,FH28,Carangidae,Pseudocaranx,spp,2,AD,Carangidae Pseudocaranx spp,37337924
2020-10_south-west_stereo-BRUVs,FH28,Gerreidae,Parequula,melbournensis,4,AD,Gerreidae Parequula melbournensis,37349001
2020-10_south-west_stereo-BRUVs,FH28,Labridae,Coris,auricularis,9,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH28,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH28,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2020-10_south-west_stereo-BRUVs,FH28,Labridae,Ophthalmolepis,lineolatus,1,AD,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH28,Monacanthidae,Acanthaluteres,vittiger,1,AD,Monacanthidae Acanthaluteres vittiger,37465002
2020-10_south-west_stereo-BRUVs,FH28,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2020-10_south-west_stereo-BRUVs,FH28,Platycephalidae,Platycephalus,spp,4,AD,Platycephalidae Platycephalus spp,37296913
2020-10_south-west_stereo-BRUVs,FH28,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-10_south-west_stereo-BRUVs,FH30,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2020-10_south-west_stereo-BRUVs,FH30,Carangidae,Seriola,hippos,1,AD,Carangidae Seriola hippos,37337007
2020-10_south-west_stereo-BRUVs,FH30,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2020-10_south-west_stereo-BRUVs,FH30,Labridae,Coris,auricularis,50,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH30,Labridae,Ophthalmolepis,lineolatus,9,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH30,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH30,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH30,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-10_south-west_stereo-BRUVs,FH30,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2020-10_south-west_stereo-BRUVs,FH31,Chaetodontidae,Chelmonops,curiosus,2,AD,Chaetodontidae Chelmonops curiosus,37365066
2020-10_south-west_stereo-BRUVs,FH31,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Coris,auricularis,11,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Coris,auricularis,2,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Ophthalmolepis,lineolatus,13,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Pseudolabrus,biserialis,8,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH31,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH31,Monacanthidae,Scobinichthys,granulatus,1,AD,Monacanthidae Scobinichthys granulatus,37465007
2020-10_south-west_stereo-BRUVs,FH31,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH31,Pomacentridae,Chromis,klunzingeri,3,AD,Pomacentridae Chromis klunzingeri,37372044
2020-10_south-west_stereo-BRUVs,FH31,Pomacentridae,Chromis,westaustralis,2,AD,Pomacentridae Chromis westaustralis,37372055
2020-10_south-west_stereo-BRUVs,FH31,Microcanthidae,Neatypus,obliquus,13,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH31,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-10_south-west_stereo-BRUVs,FH32,Gerreidae,Parequula,melbournensis,1,AD,Gerreidae Parequula melbournensis,37349001
2020-10_south-west_stereo-BRUVs,FH32,Labridae,Coris,auricularis,7,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH32,Labridae,Ophthalmolepis,lineolatus,1,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH32,Monacanthidae,Acanthaluteres,vittiger,2,AD,Monacanthidae Acanthaluteres vittiger,37465002
2020-10_south-west_stereo-BRUVs,FH32,Oplegnathidae,Oplegnathus,woodwardi,2,AD,Oplegnathidae Oplegnathus woodwardi,37369002
2020-10_south-west_stereo-BRUVs,FH33,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Coris,auricularis,88,F,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Ophthalmolepis,lineolatus,6,F,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Pseudolabrus,biserialis,4,AD,Labridae Pseudolabrus biserialis,37384149
2020-10_south-west_stereo-BRUVs,FH33,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2020-10_south-west_stereo-BRUVs,FH33,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-10_south-west_stereo-BRUVs,FH33,Monacanthidae,Meuschenia,venusta,1,AD,Monacanthidae Meuschenia venusta,37465060
2020-10_south-west_stereo-BRUVs,FH33,Monacanthidae,Scobinichthys,granulatus,1,AD,Monacanthidae Scobinichthys granulatus,37465007
2020-10_south-west_stereo-BRUVs,FH33,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-10_south-west_stereo-BRUVs,FH33,Pomacentridae,Chromis,klunzingeri,9,AD,Pomacentridae Chromis klunzingeri,37372044
2020-10_south-west_stereo-BRUVs,FH33,Microcanthidae,Neatypus,obliquus,19,AD,Microcanthidae Neatypus obliquus,37361002
2020-10_south-west_stereo-BRUVs,FH33,Serranidae,Caesioperca,spp,1,AD,Serranidae Caesioperca spp,37311919
2020-10_south-west_stereo-BRUVs,FH34,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
